pH,P,K,soil_moisture,Temperature,crop
6.208209529,17.24713681,108.9813755,73.81155173,71.84002686,Strawberries
5.983149223,19.05270428,140.7530455,73.73198541,62.04478905,Strawberries
5.560322678,15.37673241,136.0363733,70.9923287,72.87379733,Strawberries
6.158688955,10.76963466,143.9403071,79.32698667,71.24908219,Strawberries
5.566814325,14.81932648,102.9204388,77.07355794,73.41131827,Strawberries
6.147468901,12.94512379,146.4429204,74.95880265,66.13434823,Strawberries
5.894791384,17.32255706,107.7673546,70.60289585,73.4355368,Strawberries
6.278613313,16.41367997,101.8231326,74.23815069,72.22911373,Strawberries
5.701826789,13.21917848,149.5916526,78.76416583,67.66158316,Strawberries
6.055437441,16.30062918,148.0017932,72.24844429,66.02732331,Strawberries
6.491180394,18.65770467,147.707519,79.03594914,66.54378647,Strawberries
6.406102768,13.45273303,141.63544,74.21955778,73.60269445,Strawberries
5.602270275,11.96672771,143.3694484,73.4479464,63.91281261,Strawberries
6.194306352,19.45435335,134.705755,71.76916281,61.23790078,Strawberries
6.03249627,17.3632992,141.1008044,76.30983312,69.66322925,Strawberries
5.921802137,12.41412106,137.7172605,73.85442794,60.50198943,Strawberries
5.934538019,13.91783843,112.6876604,74.19702084,67.29406426,Strawberries
6.082053781,12.06837848,116.3982956,76.08942705,66.27404993,Strawberries
6.010533202,11.07301816,134.997899,74.82704982,69.42528268,Strawberries
6.354631353,13.96826652,133.6050273,78.36124773,73.08080134,Strawberries
6.211825828,14.0464865,115.7009113,75.52351577,72.80625832,Strawberries
6.16421574,13.29087913,110.8240472,73.90367278,60.50970778,Strawberries
5.533245805,13.47237782,131.0744021,79.9576361,66.6134906,Strawberries
5.688085369,11.05163891,134.2934195,77.49450204,60.98350795,Strawberries
6.122720074,11.53549064,143.166533,77.80302381,60.26079386,Strawberries
6.090765558,16.77440404,130.3435077,75.01803286,71.49042401,Strawberries
6.138222627,14.61708067,118.5981359,76.87818434,66.99841353,Strawberries
6.255118776,17.37419227,115.8267759,70.15476274,64.77168613,Strawberries
6.139389492,15.26799538,122.5595867,76.72642169,68.57708277,Strawberries
5.529488805,19.08294023,121.8573064,70.85846717,65.11896963,Strawberries
6.114525226,19.3438281,140.1093096,73.77079955,71.71827015,Strawberries
5.983608707,18.76406465,108.2875458,79.87351798,72.75737143,Strawberries
6.209142795,11.8508078,101.0382496,76.54182128,74.76522865,Strawberries
5.642252575,11.59422719,104.690906,76.66478184,60.44713861,Strawberries
6.095553412,10.54676433,117.8768769,76.60702843,62.38408178,Strawberries
6.479716218,13.0519238,144.2594107,70.6491737,62.95494516,Strawberries
5.827757032,11.24393965,108.0110562,79.08450558,61.07456875,Strawberries
5.510090084,14.12201089,103.6891402,70.00623481,74.47016319,Strawberries
6.025552964,13.80582092,105.1526282,74.49157016,66.82116264,Strawberries
5.8385514,15.94908316,134.7562177,74.59830549,69.79033814,Strawberries
5.757846493,15.41681331,144.93713,71.47346263,61.60672095,Strawberries
5.739184838,19.90976557,109.8933745,79.25648478,66.35698711,Strawberries
5.603067195,19.25636927,108.2929239,71.34486992,69.68904699,Strawberries
5.680352334,18.33382374,114.2007448,73.70603051,63.07119754,Strawberries
5.665592102,15.98502676,133.9004562,73.716641,68.75773949,Strawberries
5.593117785,15.2036467,137.8876166,71.86015303,73.03987072,Strawberries
5.884643972,13.48163105,102.6590955,76.90624363,63.59817216,Strawberries
5.729081086,16.52755326,107.4609422,73.22710143,70.43046914,Strawberries
6.221689105,14.16617657,132.4251042,72.3253401,62.8676406,Strawberries
5.597444092,13.98242951,145.8131458,76.731674,60.52793721,Strawberries
5.630081027,13.7931518,132.1665628,72.08698536,65.14993537,Strawberries
6.099103533,14.34933251,130.1734511,77.07982528,62.09428312,Strawberries
5.976506418,14.65284729,143.6277743,76.85335605,60.74210175,Strawberries
6.470618338,17.83348488,136.9511132,79.30465289,72.28590017,Strawberries
5.849315212,13.60183861,135.1988554,76.26363481,71.21510682,Strawberries
6.0230245,13.94084051,146.8453055,71.37881047,67.24409684,Strawberries
5.607298037,16.76891598,107.6812491,77.94737164,66.59432173,Strawberries
5.978778129,14.85129655,118.1814775,72.04874652,71.06706506,Strawberries
6.026229005,19.4383148,110.5181428,70.76242596,73.71968941,Strawberries
6.00650633,14.16343658,137.0748501,71.34106144,62.45176886,Strawberries
6.339641214,18.32988426,111.0081885,71.63340484,63.11412474,Strawberries
5.810475078,10.83128105,110.7329354,75.64736794,65.11036952,Strawberries
6.26091334,11.70207954,100.2316651,78.55037293,65.618278,Strawberries
5.560561182,11.55286654,137.8170663,72.28323802,72.86335468,Strawberries
6.329669701,17.12707873,107.1687826,74.48121305,66.00556313,Strawberries
5.872806021,11.03293806,141.326248,71.14525814,70.95928392,Strawberries
6.294791138,17.32634809,129.3221432,76.28790257,74.89789284,Strawberries
5.815208234,14.39847983,107.4207133,77.740248,69.65315457,Strawberries
6.285557455,17.10592884,113.3133942,75.57634563,62.31701183,Strawberries
5.554719913,14.5351582,141.1935716,71.12200077,61.29552716,Strawberries
5.956315997,13.79517879,110.6798142,74.89438177,63.17216095,Strawberries
6.145888742,13.64698895,101.477167,78.66270087,64.56446392,Strawberries
6.099965723,12.14627169,104.7044737,70.09292817,74.81830567,Strawberries
6.371369501,19.14629739,138.8284475,70.02682131,72.20832108,Strawberries
5.594562432,12.18905117,122.3437576,78.83111609,61.9623178,Strawberries
6.353278115,10.4379135,107.5563067,76.87620912,70.27421323,Strawberries
6.381020971,11.22944844,147.1697236,78.71139613,64.93234076,Strawberries
5.880036934,12.2289,110.0496103,70.93787929,72.47320699,Strawberries
6.402917912,14.05366779,107.116374,76.92006034,61.33738224,Strawberries
5.991380483,12.01735453,103.2498379,79.29692097,68.7487006,Strawberries
6.409455457,18.48788442,143.3261309,77.83198419,63.10545862,Strawberries
6.109267967,11.8871488,134.1002973,74.66563616,70.20388618,Strawberries
6.100414046,19.08780937,119.2255726,78.10870282,60.80301494,Strawberries
6.035793013,13.82538044,147.6947481,76.39250121,61.15893878,Strawberries
5.893587212,15.28837098,141.6181643,73.42252377,70.91474164,Strawberries
5.53285447,13.59698406,118.5179358,79.9919041,64.11747355,Strawberries
5.848242552,12.12730382,113.4687366,73.52078373,65.75540458,Strawberries
5.775246082,18.16162959,121.8677519,78.05216156,64.34362233,Strawberries
6.205024338,11.0864868,126.2992093,78.30629856,68.56900056,Strawberries
5.617564037,10.70690737,110.7207214,76.1101105,64.88672103,Strawberries
6.454181896,18.96665505,101.3004882,76.75605286,74.03818805,Strawberries
6.262637066,13.32856684,107.6210518,76.12211108,61.30283171,Strawberries
5.693517927,18.99718272,136.1938135,72.42650129,67.28401475,Strawberries
6.075146511,18.0087808,107.228182,79.42355033,64.50656359,Strawberries
6.014548849,11.45404514,147.5150191,71.47715252,68.21537836,Strawberries
6.064934892,14.49695153,141.3441916,77.02851395,64.21078624,Strawberries
6.327645446,16.874971,117.4735598,75.50863814,71.83498252,Strawberries
6.027463961,11.33222562,103.5012485,74.54643613,61.70914749,Strawberries
6.23407812,16.99515962,132.3772875,71.03124422,70.89023483,Strawberries
5.71862848,11.46944312,134.2604485,70.54768864,66.6059684,Strawberries
5.508611943,12.81077644,144.9174377,70.45797492,61.4594788,Strawberries
6.283130385,19.24032928,128.5796407,70.55567822,61.05071083,Strawberries
5.723507052,19.4881843,126.2001266,75.79527122,64.96252212,Strawberries
5.830813246,17.83346181,126.8574735,77.36874672,72.56314055,Strawberries
6.289516389,17.32547851,102.0489872,79.80781375,73.05811312,Strawberries
5.932165752,16.97876745,119.6198394,76.41950392,62.92928584,Strawberries
6.383192411,10.74462779,146.7458411,79.76999492,68.90166215,Strawberries
5.617916234,19.57161746,115.9603086,76.73354761,64.71793183,Strawberries
5.77435241,10.55682167,123.4793501,73.20277206,60.93000086,Strawberries
6.301637303,18.97547245,134.1925756,72.31537807,61.39204446,Strawberries
6.050891305,17.83960582,110.5145066,76.66314864,61.92025165,Strawberries
6.323835401,19.3689358,137.8496047,71.88787932,62.93730143,Strawberries
5.836914169,18.5472784,115.3034199,74.87331853,62.3669542,Strawberries
6.080481662,16.35665069,132.1330245,72.83808572,67.95029828,Strawberries
5.67954595,14.02654383,147.4156506,73.44781309,64.61936253,Strawberries
5.767161175,14.20344174,122.1217225,71.37474235,69.06972374,Strawberries
6.083808088,19.0513802,116.6567505,75.42809019,68.16342206,Strawberries
5.630637396,14.37689818,146.8101949,76.26506293,65.1035645,Strawberries
5.870309721,14.8234009,109.8660065,78.13246995,67.75086834,Strawberries
5.66041558,15.29100248,137.7122377,71.08350164,71.94950487,Strawberries
6.04879301,12.73278157,124.0858785,73.5902577,62.0694608,Strawberries
6.185423057,11.86941918,147.7266895,78.54352455,74.89645725,Strawberries
6.181861098,19.21866653,146.9842348,73.76975503,68.62666142,Strawberries
5.698366075,14.27194581,120.3189956,77.22429413,69.72199359,Strawberries
6.287777642,14.26709012,147.0563656,72.06863652,61.42647585,Strawberries
5.510151127,17.11476554,117.7387136,75.3037316,72.85618588,Strawberries
5.685951736,18.6279064,147.9194015,78.98186348,66.19784418,Strawberries
5.701232197,17.8900467,132.0929742,77.86657864,69.24141775,Strawberries
6.388484405,15.72395385,145.1941865,76.97650224,60.67102311,Strawberries
5.538226909,17.44177729,117.4465313,73.43238468,73.06648928,Strawberries
6.474182275,16.65243464,148.9864796,74.29980296,66.05612411,Strawberries
5.772650421,12.01523932,123.3834517,74.07778166,68.30278989,Strawberries
6.089634454,15.79496378,112.5977823,71.1294034,68.87141702,Strawberries
6.004140816,19.73482721,142.464875,77.60302983,71.76262806,Strawberries
6.476034745,11.22757681,121.214527,72.38038665,73.30448019,Strawberries
6.371067467,18.43922969,106.9768951,70.99035207,61.92823454,Strawberries
6.340984125,10.36032299,113.1251892,72.4253639,65.1223589,Strawberries
5.96489388,17.77952322,122.2518864,75.59648036,63.18662094,Strawberries
5.893457157,19.4597652,120.9706674,75.66101626,60.77766762,Strawberries
6.138220716,19.81266142,119.8556458,77.63529647,74.52883333,Strawberries
6.459645834,17.48061195,105.3908403,79.13401832,61.06877456,Strawberries
5.867286997,16.25176149,101.6605707,72.28590355,72.12579742,Strawberries
6.076559494,19.63914255,142.8649926,75.46602034,67.49657634,Strawberries
5.765382373,12.88222865,102.5075135,75.70051775,68.75821398,Strawberries
5.844924175,13.57733179,109.0291647,79.47327221,62.48488804,Strawberries
5.561062965,16.21963819,115.2951828,76.22170482,62.66058483,Strawberries
6.245973817,10.7019809,116.3993895,77.21677659,68.34674232,Strawberries
6.425972614,11.09061745,111.3289712,70.84109975,73.80793084,Strawberries
5.932350453,13.43719467,134.9628558,72.38078486,64.97765983,Strawberries
5.537581856,10.96941295,143.6565317,79.05949666,66.32995831,Strawberries
6.472020062,18.96802287,106.5478412,78.41008248,60.11861704,Strawberries
5.56299158,15.89750051,100.7748186,72.20484952,70.20471741,Strawberries
5.78150164,10.01941386,120.4596455,71.96424869,68.99688665,Strawberries
5.561244662,13.141197,143.1747612,76.79256282,63.86191601,Strawberries
5.810754805,19.74797262,103.3822327,73.00853824,69.8721756,Strawberries
6.289370545,19.3298963,122.4106771,76.47481485,67.04310158,Strawberries
5.595920911,19.64826868,116.7841723,78.68037877,61.37684723,Strawberries
6.009626984,18.8471003,122.0382629,77.2649429,62.16732306,Strawberries
5.614318063,11.9342259,138.8158536,71.37899066,62.66847703,Strawberries
6.024701311,11.21097672,122.7922543,75.95988418,70.96237606,Strawberries
5.780797722,16.27567482,141.1729399,74.9901499,63.32665447,Strawberries
6.325105241,11.14152663,101.2917261,74.26223084,69.4232557,Strawberries
6.076314795,15.96088322,126.4744618,73.48208648,63.60817392,Strawberries
5.567933082,19.57488113,113.2459283,72.26431106,64.05883363,Strawberries
5.557622843,13.16250395,128.529525,74.01698659,61.10866044,Strawberries
5.687744858,11.95218643,123.27097,74.2443267,71.89300456,Strawberries
5.922950189,12.91650313,141.7919586,73.24815946,73.11845323,Strawberries
5.550204159,17.40981567,132.6599301,72.89614767,65.79326879,Strawberries
6.475612553,14.74524927,111.399518,71.7531833,62.40433296,Strawberries
5.965940238,16.55621521,117.3006341,72.40648261,72.72224527,Strawberries
5.883186166,11.09706491,144.4594045,70.88257628,67.11020315,Strawberries
5.959652364,19.08243561,139.7432413,70.96159491,67.07947166,Strawberries
6.034266553,14.09336154,122.7223835,73.32414621,61.58810432,Strawberries
5.984948758,17.81548291,120.4064359,72.54516653,72.92414647,Strawberries
5.980595397,12.08957825,117.6869634,74.65270407,65.59069756,Strawberries
5.61460334,11.2473022,133.8863498,74.56868718,60.73996974,Strawberries
5.741967785,17.92789132,124.7071385,72.35835658,61.32975965,Strawberries
6.236885927,14.7897088,140.408077,79.51122304,66.7248699,Strawberries
6.193601176,10.38692398,132.6165,70.19831008,71.42622637,Strawberries
6.134996761,19.94183687,127.0648989,79.0481594,71.51253446,Strawberries
5.964933058,14.6401099,111.5295251,71.02749819,72.39695747,Strawberries
6.044544801,12.27962714,114.618016,78.31506145,71.39618315,Strawberries
5.622545585,14.35240482,101.4675383,72.35549575,72.52055081,Strawberries
6.343060354,12.8628163,119.1569434,79.54269372,71.19884295,Strawberries
6.111502206,16.96545954,113.4370018,73.57227844,62.92237762,Strawberries
6.190035452,15.00266853,138.4846045,73.66836005,65.97959951,Strawberries
6.102946748,17.81371318,128.4169251,76.19827561,65.88339055,Strawberries
6.03863156,11.83735853,121.235291,72.7670456,65.48702395,Strawberries
6.414338467,18.78531489,127.3715329,77.31353261,60.28449165,Strawberries
5.624758319,15.26615488,135.7697746,76.30707358,72.97282406,Strawberries
5.952186476,18.12741597,141.6631631,74.32448264,68.7263629,Strawberries
6.065059867,19.31769941,121.8906141,76.06606626,72.43773042,Strawberries
5.5611177,10.70321418,129.2139959,74.17431611,68.59019898,Strawberries
6.283582114,12.82008655,108.1683636,76.88013146,67.67478648,Strawberries
5.767582881,17.51085861,147.0458754,72.11364465,61.56676569,Strawberries
5.61578794,15.01365715,122.7846204,73.55235518,70.40024177,Strawberries
5.851467389,11.56677739,118.8257659,70.04335509,74.16699636,Strawberries
5.995261742,10.72242416,122.992235,78.58303255,74.60171155,Strawberries
6.160617607,13.0230459,120.2562645,70.98408063,66.70951631,Strawberries
5.766215021,12.88728529,105.3275891,71.23713066,66.56751778,Strawberries
5.711881169,14.84598924,149.1364031,71.30222194,74.26346253,Strawberries
6.491030049,16.54072189,107.4384113,70.33502511,62.26648969,Strawberries
5.710794197,18.67786703,139.8181549,70.99166277,62.52273032,Strawberries
6.080542746,14.40770102,133.7282412,75.03099364,60.98268656,Strawberries
5.741687457,15.83241986,142.1440878,74.4553574,68.92892028,Strawberries
6.416692139,15.56819614,120.2876182,78.05965813,64.74598117,Strawberries
5.525063822,14.54947582,118.45372,75.05674342,62.11685341,Strawberries
5.915765378,10.6321293,128.4367688,77.1778888,70.41964162,Strawberries
6.336403004,18.70665104,100.6626632,70.98308843,66.96053083,Strawberries
6.185765347,11.81258975,131.7124646,79.52795711,65.25167341,Strawberries
6.005013115,10.20806741,134.1322874,77.8167583,71.2292736,Strawberries
6.133017849,15.00414945,136.1195218,70.88635116,68.22345607,Strawberries
6.498812498,15.67840024,104.7048236,79.90302621,61.10360542,Strawberries
5.992333035,11.27617947,126.5272466,72.45583831,66.74655454,Strawberries
5.746701469,13.15274731,107.0918407,76.43969485,63.80290696,Strawberries
5.681874275,18.15635652,105.9857571,73.21318683,71.7081065,Strawberries
5.600953677,13.25350154,101.6770047,71.53373171,66.07513671,Strawberries
5.662148268,16.64355962,114.1319342,79.5416938,72.20778613,Strawberries
6.418631239,19.92994864,118.1395719,79.06155147,65.41502708,Strawberries
5.734879682,19.98115729,103.6455849,74.64572731,66.76045078,Strawberries
5.520688813,12.2582541,144.3950491,77.30202387,64.98593787,Strawberries
5.894456647,19.76395091,127.8359451,76.83524924,70.99692271,Strawberries
5.841009102,13.24137467,140.0530113,75.71226696,62.76169488,Strawberries
5.965043843,12.23918183,130.5968568,79.88282013,72.14915815,Strawberries
5.965508796,13.5862076,136.2063846,71.89247089,63.95923054,Strawberries
6.001041384,11.14733384,130.6459384,71.58374439,73.92000811,Strawberries
6.013878039,10.01120729,115.2843963,77.97476085,73.79530207,Strawberries
5.984550625,11.98873946,105.2421393,75.10866248,68.90814577,Strawberries
6.226925028,17.07401397,110.5936484,74.67056562,67.17247913,Strawberries
5.935836373,18.17333565,132.8827031,75.83374585,62.52882083,Strawberries
5.64689107,12.93651582,139.3164765,74.32566969,61.29432199,Strawberries
5.763484729,14.3646587,108.8729058,76.97156845,69.28087275,Strawberries
6.311663387,15.13975366,135.9391611,70.07475081,70.44361368,Strawberries
5.716352778,14.79439486,143.9374187,75.22726372,63.11833562,Strawberries
6.091849385,14.38972724,143.9014386,70.97639553,74.75647506,Strawberries
5.678192229,19.9432084,120.4603686,78.54009956,68.45506562,Strawberries
5.700704717,11.16248726,125.2535768,70.70546676,73.55820075,Strawberries
5.680499348,11.05784386,111.3453303,73.81969899,67.92182023,Strawberries
6.337130038,13.79533643,143.97354,78.37695573,62.00238552,Strawberries
5.837279981,16.04423671,139.9655694,72.10889008,73.63801523,Strawberries
5.867635637,12.26091482,123.0446203,78.78151884,63.53778451,Strawberries
6.271397206,12.48149352,123.6453236,73.34463512,72.86468617,Strawberries
5.657991257,15.85545534,101.199889,76.44214139,64.86406036,Strawberries
6.05650009,11.29405277,118.5951266,77.48823189,64.59959739,Strawberries
5.583517675,15.30699419,126.7592709,71.00813932,74.35913721,Strawberries
6.313682759,10.29881536,109.2959718,73.10307374,73.11744033,Strawberries
6.328474931,16.6441738,141.0731641,77.61029858,67.43414204,Strawberries
6.0775548,19.26266488,123.8324027,76.48201125,64.99965825,Strawberries
5.690021167,11.21218382,125.5831371,79.38558684,72.90022427,Strawberries
6.168141738,16.58943615,109.16599,79.31575297,66.44775575,Strawberries
5.748047676,12.62859914,117.4402011,75.42870917,61.45094281,Strawberries
5.817191047,12.11743364,108.8494113,74.84265304,61.18533571,Strawberries
6.095304316,12.00067766,144.7629011,78.52459222,70.10005132,Strawberries
6.237388303,11.97305945,136.1838092,78.88355404,70.62086684,Strawberries
5.65091168,13.98730869,125.4134854,74.50231733,64.7379426,Strawberries
6.055478741,12.29351743,146.563716,75.65147125,63.77040972,Strawberries
6.492792161,14.27353119,120.5536695,76.33507093,63.51791805,Strawberries
5.903223254,11.29624633,137.1225323,74.71139481,60.76406612,Strawberries
6.171538024,13.38726698,122.0959068,75.32998366,67.03803793,Strawberries
5.777553241,10.53907704,124.3801449,78.70258285,61.89258796,Strawberries
6.36409123,10.86003236,123.4699651,75.08632238,66.6644772,Strawberries
6.230124314,13.79032219,101.4329765,75.6229709,61.20954875,Strawberries
6.120571907,15.03447167,128.4104956,71.21418271,70.97239602,Strawberries
6.303907422,17.97899386,125.6845984,70.12126097,61.20518799,Strawberries
6.137590552,19.45986142,113.5709854,70.26326828,64.3188595,Strawberries
5.863729015,19.44665415,133.602302,70.10696561,60.97891439,Strawberries
5.746363817,14.87795035,137.1412993,79.06456755,68.95355258,Strawberries
6.328758759,17.8264691,144.3713652,71.96898089,74.56777955,Strawberries
5.683704554,17.45468457,117.6877431,78.02980218,63.98910844,Strawberries
6.382771083,10.41634302,142.09653,70.78603965,63.56500268,Strawberries
6.401984985,17.61531573,126.6175397,76.06023815,69.6285358,Strawberries
5.931432987,19.47194133,127.8020794,70.34416797,62.33272383,Strawberries
5.674534385,18.05394275,148.5642243,72.75826253,64.58158844,Strawberries
5.537998755,14.57286638,128.0155682,70.14533193,60.44326135,Strawberries
6.176287427,19.89146763,136.5691378,73.45713916,64.74778421,Strawberries
6.047272003,18.3820244,109.2448903,77.81987814,74.25824303,Strawberries
5.559184352,17.8864541,127.979216,74.88450078,67.20147156,Strawberries
6.422464147,17.1254528,139.3215628,77.2748495,73.66495895,Strawberries
6.045829413,12.5399376,109.459024,71.99999606,60.46426729,Strawberries
6.004409763,14.5070253,107.5323766,76.9644244,60.7769205,Strawberries
5.647519872,19.42935419,112.0404561,76.91035437,60.44570045,Strawberries
6.361098082,10.99988609,118.4688728,75.6605138,62.12595213,Strawberries
5.516019038,16.85046413,127.8102143,78.81056434,64.35658337,Strawberries
5.582650823,19.48794252,130.4545508,72.29842915,73.45185399,Strawberries
6.109039668,16.69059434,147.627412,78.42037241,65.54210161,Strawberries
5.578003061,14.56793726,104.9525241,75.4064404,66.53913466,Strawberries
6.245320649,12.08927761,126.4685669,73.71035951,63.52516954,Strawberries
5.624330509,15.61442286,119.3090039,79.66260455,69.19849269,Strawberries
5.518267117,17.56739244,126.1484309,76.56948439,65.41316676,Strawberries
5.889577885,12.25462377,126.2171915,71.91533641,64.06316365,Strawberries
6.000009316,18.34027204,104.4627055,77.93011469,66.49379702,Strawberries
6.175275659,16.28183437,119.7154856,73.81796861,71.87698982,Strawberries
6.256968516,10.33605753,106.6823397,71.59019732,67.97619702,Strawberries
5.571325263,12.27216421,132.8887741,76.27637073,66.05623326,Strawberries
5.922820537,14.94636604,145.6433758,74.84555839,66.6965891,Strawberries
5.907179155,11.46570832,107.1306911,75.74956842,74.06535231,Strawberries
5.686121926,13.27788534,132.4134655,71.87822655,73.33923203,Strawberries
5.524897355,16.84134353,142.4265866,77.11256664,61.9295511,Strawberries
5.958944509,11.97282043,102.0274148,73.31176183,62.36139089,Strawberries
6.415039266,14.41354754,133.4425442,73.50954579,70.48820897,Strawberries
6.326053113,13.27437868,110.5958932,79.64218079,66.57544555,Strawberries
5.70306077,16.9017346,132.8735841,79.39693365,68.20276753,Strawberries
6.02451259,11.62259821,141.573576,74.01786457,65.05340325,Strawberries
5.906703093,14.77771974,104.2001342,74.65053683,70.50896748,Strawberries
6.223607837,11.13537447,145.0133656,71.07220275,64.46301928,Strawberries
6.344540473,15.96182075,133.8474438,70.14221157,65.34211335,Strawberries
5.500310617,14.6085543,143.3398969,71.98316962,67.86004304,Strawberries
6.268308588,14.37319304,138.9215577,74.29191833,68.41244189,Strawberries
5.624157788,13.2366151,117.0896957,71.02139541,66.22940558,Strawberries
6.46073102,16.81098199,127.9440326,75.37970114,68.15815053,Strawberries
6.347534728,19.24936644,140.5118174,74.55647842,72.92254349,Strawberries
6.086454651,14.70580832,118.6759543,75.26358989,70.57119945,Strawberries
5.881514616,11.45411019,108.20896,74.62708244,68.96187781,Strawberries
6.40501326,11.48771942,114.0763187,73.08221754,61.30583004,Strawberries
5.824143198,14.87034018,122.3475114,70.47591263,71.82092348,Strawberries
6.486443426,15.46420555,144.4863089,70.56622585,70.26040323,Strawberries
5.927375771,13.33082333,108.6892069,70.83476316,64.118948,Strawberries
6.342013655,10.03592178,131.4131196,72.95429459,62.10088166,Strawberries
6.452443581,15.94138175,133.9475179,78.27439435,67.40311286,Strawberries
5.746204672,19.87311969,101.8455276,79.36415927,65.38335232,Strawberries
5.658841751,11.90814377,131.2411278,74.96742512,64.73757595,Strawberries
6.157093019,19.49378152,130.0992159,73.01061704,73.85961285,Strawberries
5.953913617,13.53648276,132.6910028,76.85613541,62.84828372,Strawberries
6.376053457,19.33554182,130.097746,71.33584202,71.88459468,Strawberries
6.468868525,18.84557759,147.5644659,73.50251716,61.3178488,Strawberries
5.869831581,17.63791707,117.8422083,77.84376395,60.66829904,Strawberries
6.387919689,12.73574081,128.6519154,79.5780453,72.04294255,Strawberries
6.360537859,13.24878384,138.947518,76.04717735,70.84515984,Strawberries
5.745258298,19.8592149,130.6944587,72.74128207,69.69182608,Strawberries
6.213784406,16.52014798,143.5697587,71.29403927,74.38062333,Strawberries
6.011746735,18.07154877,120.3838248,70.52105963,74.26717934,Strawberries
5.865256801,15.99196871,137.0002204,71.94130957,73.20317669,Strawberries
6.490000171,10.27483873,104.8149819,75.53464073,74.35451282,Strawberries
6.367642592,18.50418699,103.2276147,77.67174612,69.9292434,Strawberries
5.88336147,16.64505815,123.6787415,76.8946367,60.13988585,Strawberries
6.467048051,12.43919749,128.0419314,75.74254435,61.86750884,Strawberries
6.419140485,15.87140844,108.0215688,70.80867829,65.92947788,Strawberries
6.206522269,14.23242349,121.4306375,72.11640587,63.6139697,Strawberries
5.577340983,17.837567,123.4409745,74.34212755,74.39146528,Strawberries
5.682019573,12.39271864,112.1043201,74.06045125,71.43962312,Strawberries
5.852170624,15.20003307,147.1644588,76.19419811,60.12807519,Strawberries
6.001463223,12.45325452,121.6706211,78.51010613,62.08605795,Strawberries
5.732682067,16.08732817,115.1802362,71.36365161,67.26619855,Strawberries
6.181985748,15.24533536,136.3028405,70.09094853,73.58541625,Strawberries
5.858470586,14.87622146,116.3742103,77.69082894,66.86880219,Strawberries
5.522380397,15.16885207,133.5550505,74.14527959,71.69321475,Strawberries
6.082929311,13.808548,133.0258676,79.68440528,67.43350804,Strawberries
5.626218711,11.8948298,113.8436346,74.86401446,64.15998915,Strawberries
5.681177068,11.74378914,102.9997178,70.35256148,71.01210367,Strawberries
6.321605094,15.08601903,133.5096907,76.74256661,72.98083992,Strawberries
6.385789183,11.85967316,145.0666666,71.45459432,72.82813727,Strawberries
5.893371076,17.91294594,130.7276568,75.03267271,68.47434584,Strawberries
6.292228174,16.96106565,137.3508675,78.12357855,63.98215452,Strawberries
6.30479062,19.05579652,114.5385919,71.77743893,69.31787094,Strawberries
6.092101453,19.66044636,120.3873908,70.69151513,64.77378759,Strawberries
5.893095932,10.42429878,138.2932615,73.51910572,68.89034951,Strawberries
5.521181717,13.39566548,141.5323486,70.92090755,61.10809955,Strawberries
6.242100525,15.19497461,130.5626646,75.01971597,63.906122,Strawberries
5.896272659,16.63631623,130.3993973,70.64295863,61.45152552,Strawberries
6.23388575,15.3820253,145.5426089,77.97042315,66.46554469,Strawberries
6.137462728,12.25225952,147.8376601,70.68993888,64.5155694,Strawberries
5.555780923,12.67878221,132.7564788,72.16038523,62.73953629,Strawberries
5.765447919,19.19458291,119.9939133,77.81255296,72.43542631,Strawberries
6.287441323,13.25884201,136.6532616,73.10824982,74.38266547,Strawberries
5.526859729,10.40128282,114.6330435,71.12565335,68.66095378,Strawberries
6.180983129,18.55435788,137.2006179,78.95126247,62.50751523,Strawberries
5.892799486,13.70406844,102.50456,73.87048928,60.44631473,Strawberries
5.52066878,14.39860845,144.8503998,78.7587049,60.20565715,Strawberries
6.283505001,11.8930654,110.0818885,71.60133505,65.49186819,Strawberries
5.635592508,10.10987144,103.9354465,73.13038063,68.98813176,Strawberries
6.412495191,13.74496319,134.5866723,77.67071108,63.27232342,Strawberries
6.150718529,12.02179813,107.2160409,77.48440619,63.95259814,Strawberries
6.359228741,17.26007186,109.3235212,70.33378369,68.12288675,Strawberries
6.185626548,19.93585883,126.9461324,73.6151817,70.4012768,Strawberries
6.011821939,12.50014823,140.3885614,75.97854462,69.4594392,Strawberries
6.404534809,18.36231435,147.4479241,76.60873294,68.52914303,Strawberries
6.117685839,13.35144561,134.4728798,70.53792153,67.84075732,Strawberries
5.606435216,13.51142632,143.6506254,78.72732357,61.51657253,Strawberries
5.708917697,16.03371476,121.4853399,78.46449651,71.0393356,Strawberries
6.469054604,13.56374777,147.5776785,73.77580338,63.13609825,Strawberries
6.052348631,19.3192816,107.1195988,77.0949325,63.2345056,Strawberries
6.279562308,14.84254578,147.8856078,73.70874286,65.74004415,Strawberries
5.779487792,14.88487248,135.6709329,79.32117284,64.15086509,Strawberries
5.506457889,14.93151059,103.4546284,75.39797605,60.02795514,Strawberries
5.605796014,13.64268452,118.2535292,78.0862696,67.51661358,Strawberries
5.996917511,16.47637754,110.4872655,79.11093594,63.3146521,Strawberries
6.101214649,19.53904504,112.6425314,76.44541571,60.96890988,Strawberries
5.922920264,12.8240701,131.0075766,76.49154262,61.98068607,Strawberries
6.095243571,15.46958291,123.0713674,72.22895479,63.90068809,Strawberries
